taro1264,b d dʲ e h i j k l m n o p q r rʲ s t ts tsʲ tʲ u w z ð ħ ŋ ɑ ə ɟ ɡ ɣ ɦ ɨ ɪ ɮ ɯ ɲ ɹ ɾ ʂ ʃ ʌ ʐ
seim1238,a ai au ã ei eu h i iu ĩ k l m n oi ou p s t̪ u ũ w x ŋ ɔ ɔ̃ ɛ ɛ̃
seme1247,a ã b bm c cç cʰ c̚ d dn dr e ẽ h i ĩ j k kʰ k̚ l m m̥ n n̥ o õ p pʰ p̚ r s t tʰ t̚ u ũ w z ŋ ŋ̥ ɒ ɒ̃ ɔ ɔ̃ ə ə̃ ɛ ɛ̃ ɟ ɟɲ ɟʝ ɡ ɡŋ ɣ ɪ ɲ ɾ ʉ ʉ̃ ʔ ˀj ˀl ˀm ˀn ˀr ˀɲ
serr1255,a a˞ b d e f h hʷ i j k kʷ l lʲ m n n̺ o o˞ p q qʷ r̺ s s̺ t t̠ʃ t̺s̺ u w x xʷ ŋ ŋʷ ɡ ɨ ɨ˞ ɲ ʃ ʔ χ χʷ
shab1252,a aː b c c̰ d e eː f h i iː j k k̰ l m n o oː p p̰ s t t̰ u uː w x z ŋ ɓ ɔ ɗ ɟ ɡ ɪ ɲ ɾ ʃ ʄ ʌ ʔ ˦ ˨
yawa1260,a ã c d d̠ʒ e f h i ĩ j k m n o p q s t ts t̠ʃ u ũ v w æ ŋ ɨ ɨ̃ ɲ ɴ ɾ ʂ ʃ β
mako1251,a aː b d d̠ʒ e eː i iː j k l m n o oː p s t t̠ʃ u uː v w ŋ ɡ ɲ ʃ ˥˩ ˦ ˧˦˧ ˨ ˩˥
shon1251,a b ç d d̠ʒ d̪ e f h i j k m n̪ o p r sʷ s̪ t t̠ʃ t̪ u v w x zʷ z̪ ŋ ɓ ɗ ɡ ɣ ɦ ɬ ɮ ɲ ɺ ʃ ʋ ʒ ʝ β
bamu1253,a b d d̠ʒ e f h i j k kp kx l m n o p s t u v w x z ŋ ɔ ə ɛ ɡ ɡb ɨ ɱ ɲ ɾ ʃ ʉ ʒ ʔ β
siar1238,b d e e̝ h i j k k̚ l m mb md mɡ n o o̝ p p̚ r s t t̚ u w ŋ ɑ ɡ ɸ
sera1259,a ae ai ã b bʱ c cʰ d̪ d̪ʱ e ea ẽ f h i ia iã ĩ j k kʰ l lʱ m mʱ n nʱ o oi õ p pʰ s t̪ t̪ʰ u ua uẽ ui ũ v vʱ w wʱ x z æ æe æ̃ ŋ ɓ ɖ ɖʱ ɗ ɟ ɟʱ ɠ ɡ ɡʱ ɣ ɪ ɪa ɪã ɪʌ ɪ̃ ɲ ɳ ɳʱ ɽ ɽʱ ɾʱ ɾ̪ ʃ ʄ ʈ ʈʰ ʊ ʊa ʊe ʊi ʊ̃ ʌ ʌi ʌ̃
shaw1249,a aː e h i iː j k kː l m n o p t t̠ʃ w ɛ ɪ ʃ ʔ θ
nucl1634,a b dzj e f h i j k l l̃ m n o o̞ p pʷ r s t tw u w ø œ œ̝ ɔ ɛ ɛ̞ ɟ ɡ ɡj ɡɟ ɡʷ ɣ ɪ ʉ ʉ̞ ʊ ʏ ʑj ˦ ˨ ˩˥ β
aheu1239,a aː a̤ a̤ː b c cʰ ç d e eː e̤ e̤ː f h i ia iː i̤ i̤a i̤ː j k kʰ k̚ l m n o oː o̤ o̤ː p pʰ p̚ s t tʰ t̚ u ua uː ṳ ṳa ṳː v w ŋ ɑ ɑː ɑ̤ ɑ̤ː ɔ ɔː ɔ̤ ɔ̤ː ə əː ɛ ɛː ɛ̤ ɛ̤ː ɤ ɤː ɤ̤ ɤ̤ː ɨ ɨa ɨː ɯ ɯa ɯː ɯ̤ ɯ̤a ɯ̤ː ɲ ɾ ʌ ʌː ʌ̤ ʌ̤ː ʔ ˥˧̰ ˦˥ ˧ ˧˩̤
sout2856,a b d e f h i j k kp k̚ l m n ndr o p p̚ r s t t̚ u w ŋ ŋm ɔ ə ɛ ɡ ɣ ɨ
spok1245,a e h i j j̰ kʷ k̰ʷ l l̩ l̰ m m̩ m̰ n n̩ n̰ o p pʰ p̰ q qʰ qʷ q̰ q̰ʷ r r̩ r̰ s t ts ts̰ tʰ t̠ʃ t̠ʃ̰ t̰ u w w̰ xʷ æ ɔ ɬ ʃ ʔ ʕ ʕʷ ʕ̰ ʕ̰ʷ χ χʷ
siss1243,a b bz d dz e f fʃ h i j kxʰ kǃ kʰ kʼ l m m̩ n n̩ o pʃʰ pʃʼ pʰ pʼ r s tsʼ tɬʰ tɬʼ tʰ tʼ t̠ʃ t̠ʃʰ t̠ʃʼ u v w x z ŋ ŋ̩ ɔ ɛ ɪ ɬ ɮ ɲ ɲ̩ ʊ ʒ
sata1237,a aː bʷˠ f fː i iː j k kː l m mʷˠ mʷˠː mː n nː oː p pʷˠ pʷˠː pː r rː s sː t̠ʃ t̠ʃː t̪ t̪ː u uː w x æ ŋ ŋː ɒ ɛ ɛː ɞ ɡ ɻ ɻː ʉ
ulwa1239,a aː b d h i iː j j̥ k k̚ l l̥ m m̥ n n̥ p p̚ r r̥ s t t̚ u uː w w̥ ŋ ŋ̥ ɡ ɾ ɾ̥
hupd1244,a ã a̰ b bm b̚ b̰ c ç d dj dn dʲ d̚ d̰ e ḛ h i ĩ ḭ j jʔ j̃ j̰ k k̚ m mb n nd nʲ o o̰ p pʼ p̚ p̰ s t ts t̚ t̠ʃ u ũ ṵ w wʔ w̃ w̰ æ æ̃ æ̰ ŋ ŋ̚ ɔ ɔ̃ ɔ̰ ə ə̃ ə̰ ɟ ɟ̰ ɟ̰̩ ɡ ɡŋ ɡ̚ ɡ̰ ɨ ɨ̃ ɨ̰ ɾ ʃ ʔ ʲdn ʲd̚ ʲh ʲn ʲt ʲt̚ β β̃
chim1300,a b d e f h i j k l m n o p r s t ts t̠ʃ u w ŋ ə ɡ ʃ ʔ
loxi1235,a b d̪ e i j k kʰ kʷ m n̪ o p pʰ p̚ r̃ ts̪ tʲ t̪ t̪ʔ t̪ʰ u w x z zd̪ ð ŋ ɔ ɛ ɡ ɣ ɣʷ ɭ ɲ ɸ ɾ ʂ ʈʂ ʐ ʐd̪ ʝ β θ
yuki1243,a c ç c̰ e h i j j̰ k k̰ l l̰ m m̰ n̰ o p p̰ s s̰ t t̪ t̪ʼ t̰ u w w̰ ə ʔ
yape1248,a aː eː f f̰ h iː j k k̰ l̰ m m̰ n n̰ p p̰ r s t t̠ʃ t̰ w w̰ x æ æː ð ŋ ŋ̰ œ œː ɑː ɔ ɔː ɛ ɪ ʊ ʊː ʌ ʔ β θ θ̰
yuro1248,a aː e eː h i iː j k kʰ kʷ k̰ k̰ʷ l m n̪ o oː p pʰ p̰ r s tʰ t̠ʃ t̠ʃʰ t̠ʃ̰ t̪ t̰ u uː w x ə əː ɣ ɣʷ ɬ ʃ ʔ ʔj ʔl ʔm ʔn ʔr ʔw
yura1255,a b d dʲ e h i j k l m n o p p̚ s t ts t̠ʃ u w æ ŋ ɑ ɔ ɛ ɟ ɨ ɲ ɹ̝ ʃ ʐ ʔ
sout2750,a aː ä äː b ç d dʑ d̠ʒ d̪ e eː i ie iɛ iː j k l m n o oː p q r t tɕ t̠ʃ t̪ u uo uø uœ uɔ uː w x ø øː ŋ œ œː ɔ ɔː ə ɛ ɛː ɡ ɢ ɣ ɪ ɲ ʁ ʃ ʎ ʒ ʔ ʝ
nucl1290,a ai ao c cʰ c̚ e f h hl hm hn hr hw hŋ i ia iau iu j k kʰ k̚ l l̥ m mb m̥ m̩ n nd n̥ n̩ o oi p pʰ p̚ r r̥ s t tʰ t̚ u ua uai ui v ŋ ŋ̥ ŋ̩ ɔ ɔi ə əi ɛ ɯ ɯa ɯi ɲ ʔ
wamb1259,a ai au d̠ʒ e ei h i j k k̚ l m mb n nd o oi p p̚ s t ts t̚ u ui w ŋɡ ɔ ɛ ɣ ɪ ɾ β
wash1253,a aː b d dz e eː h i iː j j̥ k kʰ k̰ l l̥ m m̥ n o oː p pʰ p̰ s t tʰ t̰ t̰s̰ u uː w w̥ ŋ ŋ̥ ɡ ɨ ɨː ʃ ʔ
waya1269,a aː ã e eː ẽ h i ĩ i̥ j jʒ k kʰ k̚ m n o õ p pʰ p̚ t tʰ tʲ t̚ u uː ũ w ɑ ɔ ə ə̃ ɛ ɤ ɨ ɨ̃ ɯ ɲ ɽ ʃ β
woge1237,a aː b bʷ b̚ d̪ d̪̚ e f fʷ i j k kʷ k̚ l̪ m mʷ n̪ o q qʷ q̚ r r̪ s s̪ t̪ t̪̚ u v ŋ ɐ ɔ ɔː ɛ ɛː ɟ ɟʑ ɡ ɡʷ ɡ̚ ɪ ɪː ɫ̪ ɲ ɴ ɻ ɽ ɾ̪ ʁ ʊ ʊː ʋ χ
huar1255,a ai au e ei h i ia ie j k m n o oi p s t t̠ʃ u ua ue ui w ɾ ʔ
vaii1241,a ã b c d e f h i ĩ j k kp l m mb n nd o p s t u v w z ŋ ŋmɡb ŋɡ ɓ ɔ ɔ̃ ɗ ɛ ɛ̃ ɟ ɡ ɡb ɲ ɲɟ ʋ ˥˩ ˦ ˨ ˩˥
ukra1253,a b bʲ dz̪ʲ d̠ʒ d̪ d̪z̪ d̪z̪ʲ d̪ʲ f fʲ h i j k lʲ l̪ l̪ʲ m n̪ n̪ʲ p pʲ r rʲ r̪ r̪ʲ sʲ s̪ s̪ʲ tsʲ tʲ t̠ʃ t̠ʃʲ t̠ʃʲː t̪ t̪s̪ t̪s̪ʲ t̪ʲ u v w x z̪ z̪ʲ ɑ ɔ ɛ ɡ ɦ ɪ ɫ ʃ ʃʲ ʃʲː ʋ ʒ ʒʲ ʒʲː β
phal1254,a aː b bʱ dʱ d̪ e eː f h i iː j jʱ k kʰ l lʱ m mʱ nʱ n̪ o oː p pʰ q r rʱ s ts tsʰ tɕ tɕʰ tʰ t̪ u uː w wʱ x z zʰ ŋ ɕ ɖ ɖʱ ɡ ɡʱ ɣ ɦ ɫ ɲ ɳ ɸ ɽ ɾ ʂ ʈ ʈʂ ʈʂʰ ʈʰ ʋ ʐ ʐʰ ʑ ʑʰ β
east2440,a aː ã b bː b̚ d dː d̚ d̠ʒ e f fː h hː i j k kː k̚ l lː m mː n nː o p pː p̚ r s sː t tʲ tː t̚ t̠ʃ t̠ʃː u uː ũ w ŋ ŋː ɔ ɔː ɔ̃ ɛ ɛː ɛ̃ ɡ ɡː ɡ̚ ɨ ɨː ɨ̃ ɪ ɱ ʔ
tokp1240,a ã d̠ʒ e ẽ h i ĩ j k kʷ mb n nd o õ p s t t̠ʃ u ũ w x ŋɡ ɨ ɨ̃ ɾ ʃ ʒ ʔ β
baru1269,a ã b d d̠ʒ e ẽ i ĩ j k kʰ l m mb n nd n̠d̠ʒ o õ s t tʰ u ũ w ŋɡ ɡ ɣ ɸ ɾ β
tatu1247,a ã b c d d̠ʒ e ẽ h h̃ i ĩ j k l m n ñ o õ p r s t u ũ w w̃ ŋ ɡ ɦ ɨ ɾ ɾ̃ ʉ ʉ̃ β
tagw1240,ã ãː b c d e eː f h i iː ĩ ĩː j k kp l m n o oː p s t u uː ũ ũː v w z ŋ ŋm ɔ ɔː ɔ̃ ɔ̃ː ɛ ɛː ɛ̃ ɛ̃ː ɟ ɡ ɡb ɲ
maza1291,a b b̤ d d̠ʒ e eː f h i iː j k kʰ l̥ l̪ m m̥ n̪ o oː p pʰ q r r̥ s t tʰ t̠ʃ u uː v x z ŋ ɑ ɛ ɡ ɦ ɴ ʃ ʒ
paok1235,a ai au aː b c cʰ d e eː h i iː j k kʰ l m n o oː p pʰ r s t tʰ u uː w ŋ ɔ ə ɛ ɛː ʉ ʉː ʔ ˥˩ ˦˥ ˧
tern1247,a aː b d d̠ʒ e eː f h i iː j k l m m̩ n n̩ o oː p s t t̠ʃ u uː w ŋ ŋ̩ ɡ ɲ ɲ̩ ɾ ʔ
toba1269,a aː ã b d d̠ʒ e eː h i iː j k kʰ k̚ l l̪ l̪ː m m̚ n n̪ n̪ː n̪̚ n̪̥ o oː p pʰ p̚ q qʰ q̚ r s sː t tʰ t̚ t̠ʃ v w ɑ ɔ ə ɛ ɛː ɡ ɨ ɪ ɲ ɾ ʁ ʃ ʎ ʒ ʔ
poli1260,a ä b c dʑ d̪ d̪z̪ d̻z̻ e f i ĩ̯ j j̃ k l̪ m n̪ o p r s̪ s̻ tɕ t̪ t̪s̪ t̻s̻ u ũ̯ v w x z̪ z̻ ŋ ɔ ɕ ɖ̻ʐ̻ ɘ̟ ɛ ɟ ɡ ɨ ɨ̯̃ ɲ ʂ̻ ʈ̻ʂ̻ ʉ̯̃ ʐ̻ ʑ
kala1381,a ã b bʲ bʷ d dʲ dʷ d̠ʒ e ẽ f fʲ fʷ i ĩ j j̃ k kp kʲ kʷ l m n o õ p pʲ pʷ r rʲ rʷ s sʲ sʷ t tʲ tʷ u ũ v vʲ vʷ w w̃ z ɓ ɔ ɔ̃ ɗ ɛ ɛ̃ ɡ ɡb ɡʲ ɡʷ ɦ ɪ ɪ̃ ʊ ʊ̃ ˦ ˨ ↓˦
east2295,a ai aɛ aː b d dz dzʲ dʲ d̠ʒ d̠ʒʲ e ei f h i iː j k l lʲ m n nʲ o oi ou p r s sʲ s̺ t ts tsʲ tʲ t̠ʃ t̠ʃʲ u uː v x z zʲ z̺ ŋ ɔ ɔɛ ə ɛ ɛɪ ɜ ɡ ɣ ɪ ɾ ʀ ʃ ʊ ʎ ʒ ʔ
dutc1256,a aɪ aʊ aː ã b bv c cʃ c̠ ç d dz dʲ d̠ʒ ei eə eɪ eː e̽ə f h i iə iː iːə j k kx kxʲ kʲ l lˠ m n nʲ o ou oə oː oːə o̽ə p pɸ pɸʲ pʲ r r̞ r̥ s t ts tsʲ tʲ t̠ʃ u uə uɪ uː uːə v w x x̟ y yə yː yːə z æ æː æ̃ː ø øy øə øɪ øː ø̽ə ŋ œ œy œyː œə œʏ œː œ̃ː œ̞ ɑ ɑu ɑuː ɑː ɑ̃ː ɒ ɒə ɒː ɔ ɔu ɔuː ɔɪ ɔː ɔːə ɔ̃ ɔ̃ː ɕ ə əʊ ɛ ɛi ɛiː ɛi̯ ɛə ɛɪ ɛː ɛ̃ ɞʊ ɟ ɟʒ ɟ̠ ɡ ɢ̆ ɣ ɣ̟ ɦ ɪ ɪə ɫ ɱ ɲ ɲ̠ ɹ̞ ɾ ɾɹ̞ ʀ ʀʁ ʀ̥ ʀ̥ʁ̥ ʁ̞ ʃ ʊ ʋ ʌu ʎ ʏ ʒ ʔ ʝ ˦ ˨ β̞ β̞̜ χ
malo1243,a ã e ẽ i ĩ k l m mb mbʷ mʷ n nd nɟ o õ r s t u ũ x ŋ ɣ β βʷ
gayo1244,a aː b d d̠ʒ e eː e̝ h i iː j k k̚ l l̪ m n o oː o̝ p p̚ q r s t t̚ t̠ʃ u uː w ŋ ɔ ɔː ə əː ɛ ɛe ɛː ɡ ɤ ɤː ɦ ɪ ɲ ɾ ʊ ʔ β̞
jama1262,a ai au aː b bʲ bʷ d dʲ dʷ d̠ʒ d̠ʒʲ d̠ʒʷ e f fʲ fʷ h i ia iː j k kʲ kʷ l m n o p pʲ pʷ s sʲ sʷ t tʲ tʷ t̠ʃ t̠ʃʲ t̠ʃʷ u ua uː v vʲ vʷ w z zʲ zʷ ŋ ɐ ɓ ɗ ɠ ɡ ɡʲ ɡʷ ɹ ʃ ʃʲ ʃʷ
mamb1294,a aː aˤ ã ãː ãˤ a̰ ã̰ b d e eː ḛ f h i iː iˤ ĩ ĩː ĩˤ ḭ ḭ̃ j k kp k̚ l m n o oː o̰ p q̚ r s t u uː uˤ ũ ũː ũˤ ṵ ṵ̃ v w z ŋ ŋʷ ɓ ɡ ɡb ɣ ɲ ɳ̆ ɽ ʁ ʔ ʔl̰ ʔm̰ ʔn̰ ʔp̚ ʔŋ̰ʷ ʔɓ ʔɲ̰ ʔᶑ ˀj̰ ˀw̰ ˦ ˦˨ ˨ ˨˦ ᶑ ↓˦ ⱱ̟
arag1245,a ai̯ au̯ ä b d̪ e ei̯ eu̯ f i iu̯ iʃ i̯ i̯a i̯ai̯ i̯au̯ i̯e i̯eu̯ i̯o i̯u j k l m n o oi̯ ou̯ p r s s̺ t̠ʃ t̪ u ui̯ u̯ u̯a u̯ai̯ u̯e u̯ei̯ u̯i u̯o x ð̞ ɟʝ̞ ɡ ɣ̞ ɲ ɾ ɾ̞ ʃ ʎ β̞ θ
tilq1235,a b d̠ʒ d̪ e f i j k kʷ l ld m n o p s t̠ʃ t̪ u x z ð ŋ ɡ ɡʷ ɣ ɨ ɹ ɾ ʂ ʃ ʐ ʒ ˦ ˨ β
ibib1240,a aː b d e eː f i iː j k kp m mː n nː o oː p s t̪ u uː w ŋ ŋw ŋː ɔ ɔː ɰ ɲ ɲː ɾ ʀ ʌ ˦ ˨ β
tami1289,a ai au aɪ aʊ aː b c cç ç d d̠ʒ d̪ e eː f h i iː j k l l̠˞ l̪ m n n̪ o oː p r r̪ s t t̠ʃ t̪ u uː w x ð ŋ ɖ ɛ ɟ ɟʝ ɡ ɣ ɦ ɨ ɭ ɲ ɳ ɸ ɻ ɽ ɾ ʂ ʃ ʈ ʉ ʋ ʐ ʲe ʲeː ʲi ʲiː ʷo ʷoː ʷu ʷuː β̞
zoog1238,a ae ai ao aˀ a̤ a̰ b ç d d̠ʒ e ea ei eo eˀ e̤ ḛ f i ia ie io iˀ i̤ ḭ j k͉ k͉ʷ l l͉ m m͉ n n͉ o oa oe oi oˀ o̤ o̰ p͉ r s͉ t̠ʃ͉ t͉ u uˀ ṳ ṵ w x z ŋ ɡ ɲ ɾ ʁ ʂ͉ ʃ͉ ʐ ʒ ʰj ˥˩ ˦ ˧ ˨ ˩˥ β
baga1273,a b d e f i j k l m n o p r s t ts t̠ʃ t̪ u w ŋ ɔ ə ɛ ɠɓ ɡ ɡb ɲ
sout2895,a b d e h i j k l m n o p r s t u w ŋ ɔ ɛ ɾ ʃ ʔ
sela1259,a b d e f h i j k l m n o r s t u w ɔ ɛ ɡ ʔ
tsuv1239,a aː ã ãː b c d dz d̠ʒ e eː ẽ ẽː f h hʲ hʷ i iː ĩ ĩː j jˀ k kʲ kʷ kː l lʲ lː m mː n nʲ nː o oː õ õː p r s t ts tʲ tː t̠ʃ u uː ũ ũː v w wˀ z ɓ ɔ ɔː ɔ̃ ɔ̃ː ɗ ɟ ɡ ɡʲ ɡʷ ɲ ʃ ʒ ʔ ˦ ˨ ˩˥ β̞
hang1263,a aʔa b ç d e h i j jɪ k kʰ l m mb n nd o p s t tʰ u w wʊ ŋɡ ɔ ə ɛ ɟ ɡ ɣ ɨ ɪ ɲ ɲɟ ɲʲ ɸ ɾ ʊ
blan1242,a a̤ c cʰ e e̤ f h i i̤ j j̥ k kʰ l l̥ m m̥ n n̥ o o̤ p pʰ r s t tʰ u ṳ w ŋ ɔ ɔ̤ ɯ ɯ̤ ɲ̥ ʔ ˦ ˧˥ ˧˩ ˨
tata1257,a b b̚ d d̚ d̠ʒ i j k k̚ l m n o p p̚ r s t t̚ u w æ ŋ œ ɔ ə ɛ ɡ ɡ̚ ɤ ɲ ɾ ʌ ʔ
tibe1272,a aː ã ãː c cʰ e ea eː ẽ ẽː h i ie iː ĩ ĩẽ ĩː j k kʰ kʲ kʲʰ l l̥ l̪ m m̥ n n̪ o oa oː õã õː p pʰ r r̥ r̪ s s̪ t ts tsʰ tɕ tɕʰ tʰ t̪ t̪s̪ t̪s̪ʰ t̪ʰ u uː ũː w y yː ỹː æ ø øː ø̃ː ŋ œː œ̃ː ɔ ɔː ɔ̃ ɔ̃ː ɕ ə ɛ ɛː ɛ̃ː ɪ ɬ ɲ ɹ ɹ̥ ʂ ʈ ʈʂ ʈʂʰ ʈʰ ʊ ʊː ʊ̃ ʊ̃ː ʔ ˦ ˨˦
chee1238,a au aɪ aː b d d̠ʒ f h hʲ hʷ i iː j j̥ k kp kpʲ l m n p r s t t̠ʃ u uː v w̞ z ŋ ŋm ŋmʲ ɐ ɐi ɐu ɐː ɔ ɔɪ ɔː ɛ ɛʊ ɛː ɡ ɡb ɡbʲ ɥ ɥ̥ ɪ ɪː ɲ ɾ ʃ ʊ ʊu ʊɪ ʊː ˦ ˧ ˨ ⱱ
pagi1243,a b bʷ d e f i j k kp kʲ kʷ l m mb mbʷ mp n nd ns nt nz o p pʷ s t u v w z ŋk ŋkʷ ŋmkp ŋmɡb ŋɡ ŋɡʲ ŋɡʷ ŋʷ ɓ ɔ ɗ ɛ ɡ ɡb ɡʲ ɡʷ ɱv ɲj ˦ ˨
choc1276,a aː ã b f h i iː ĩ j k l m n o oː õ p s t t̠ʃ w ə ɪ ɬ ʃ ʊ
mich1243,a ã b d d̠ʒ e f h i ĩ j k l m n o p r s t t̠ʃ u v w xk y z œ ɑ ɔ ɔ̃ ɛ ɛ̃ ɡ ɪ ʃ ʃt̠ʃ ʊ ʒ ʰk ʰp ʰt ʰt̠ʃ θt
pila1245,a d e h i j k kʼ k̚ l m n o p pʼ q qʼ q̚ s t tʼ t̠ʃ t̠ʃʼ w ð ɑ ɔ ɡ ɣ ɪ ɲ ɾ ʌ ʎ ʔ ʕ β
bani1255,a ai au aː b d dz d̪ d̪z̪ e eː h i ia ie iu iː j k kʰ m n n̪ p pʰ r t ts t̠ʃ t̪ t̪s̪ t̪ʰ u ua ue ui uː w ɡ ɲ ɸ ɺ ɻ ɽ ɾ ɾ̪ ʂ ʃ ʐ ʱm ʱn̪ ʱɾ̪ β
kari1311,a aː ã ãː b bm d dn d̠ʒ e eː ẽ ẽː h i iː ĩ ĩː j k k̚ m mb n nd o oː õ õː p p̚ s t t̚ w w̃ ŋ ŋɡ ə ɡ ɡŋ ɣ ɨ ɨː ɨ̃ ɨ̃ː ɲ ɾ ɾ̃
nort2943,a h i j k l l̥ m n p q s t t̠ʃ u v x ŋ ɣ ɲ ʁ ʃ ʎ ʎ̥ ʒ ʔ χ
sanj1284,a a̤ a̰ b d d̠ʒ e e̤ ḛ f h i i̤ ḭ j k l lː m mː n nː o o̤ o̰ p r s t ts t̠ʃ u ṳ ṵ w z ŋ ŋː ɡ ɯ ɯ̤ ɯ̰ ɾ ʂ ʃ ʐ ʒ
tzot1259,a b e h i k kʼ l l̻ m m̻ n o p pʼ r s t ts tsʼ tʼ t̠ʃ t̠ʃʼ u x ŋ ɣ ɰ ʃ ʔ
sida1246,a aː b d̠ʒ d̪ e eː f h i iː j k kʼ l̪ m n̪ o oː pʼ s̪ t̠ʃ t̠ʃʼ t̪ t̪ʼ u uː w z̪ ɗ̪ ɡ ɲ ɾ̪ ɾ̰ ʃ ʔ
west2560,a b b̚ d̠ʒ d̪ d̪̚ e i j k k̚ l̩ l̪ m m̩ n̪ n̪̩ o p p̚ r s t̪ t̪̚ u w ŋ ŋ̩ ə ɛ ɡ ɡ̚ ɪ ɭ ɲ ɾ̪ ʊ ʔ
chim1301,a ai b d dz d̠ʒ e ei h i j k kʰ kʼ l m n o oi p pʰ pʼ q qʰ qʼ r s t ts tsʰ tsʼ tʰ tʼ t̠ʃ t̠ʃʰ t̠ʃʼ u ui w x ɡ ɢ ʃ ʈ ʈʰ ʈʼ ʔ χ
hueh1236,a aː b ç d eː h i iː j k kʼ k̚ l m n o oː p p̚ q q̚ r s t ts tsʼ t̚ t̠ʃ t̠ʃʼ t̪ u uː w x ŋ ɓ ɔ ɔː ɗ ɛ ɡ ɪ ɬ̪ ɲ ɴ ɾ ʃ ʔ β
utes1238,i iː i̥ j k kʷ m n o oː o̥ p q s t t̠ʃ u uː u̥ v w x æ æː æ̥ ø øː ø̥ ɑ ɑː ɑ̥ ɛ ɛː ɛ̥ ɡʷ ɣ ɨ ɨː ɨ̥ ɯ ɯː ɯ̥ ɸ ɾ ʁ ʔ χ
dupa1235,a ä b d e h i j k l m n o p r s t u w ŋ ə ɛ ɡ ɾ ʔ
tong1325,a ḁ e f h i i̥ k m n̪ o p q s t̪ u u̥ v ŋ ɺ ʔ
lake1258,a aː aˑ b d e eː eˑ f h i iː iˑ j k kʰ kʼ l m n o oː oˑ p pʰ pʼ r s ts tsʼ t̠ʃ t̠ʃʼ t̪ t̪ʰ t̪ʼ u uː uˑ w x ŋ ɐ ɑ ɔ ɛ ɪ ɬ ʂ ʈ ʈʰ ʈʼ ʊ ʔ
lazz1240,a b cʰ cʼ ç dz d̠ʒ d̪ d̪z̪ e f h i j k kʰ kʼ l l̪ m m̥ n̥ n̪ o p pʰ pʼ q qχʼ s ts tsʼ t̠ʃ t̠ʃʼ t̪ t̪s̪ t̪ʰ t̪ʼ u v x y z ø ŋ œ ɑ ɔ ɛ ɟ ɡ ɣ ɹ ɹ̥ ɾ ʁ ʃ ʒ ʝ χ
juan1238,a aː ã b c cç ç d d̪ e eː ẽ i iː ĩ j k l m n n̪ o oː õ õ̞ p r s t t̪ u uː ũ ũː w æ æː æ̃ æ̞̃ ŋ ɔ ɔː ɔ̃ ɖ ɛ ɛː ɛ̃ ɟ ɟʝ ɡ ɪ̃ ɭ ɲ ɳ ɽ ɽ̃ ɽ̩ ɾ ʈ ʊ̃ ʎ
adan1251,a ai aɛ aː b c d e eu eː e̞ f h i iu iː k l m n o oi ou oː p r s t u ui uː v ŋ ɔ ɔi ɔu ɔː ɛ ɛi ɛː ɟ ɡ ɲ ʔ
ambe1247,a b bʲ d d̠ʒ d̠ʒʷ e f h i j k kp kpʷ kʷ l m mb mʷ n nd nt n̠t̠ʃ o p s sʲ sʷ t tʷ t̠ʃ t̠ʃʲ u w ŋ ŋk ŋmɡb ŋɡ ɓ ɔ ə ɛ ɡ ɡb ɡʲ ɣ ɨ ɲ ʉ ˦ ˧ ˨
apur1254,a ai ao aː ã ãː ḁ b d e ei eo eː ẽ ẽː e̥ h i io iː ĩ ĩː i̥ j k kʰ kʲ m n o oi oː õ õː o̥ p pʰ s t ts tʰ t̠ʃ t̻ u ɛ ɡ ɨ ɨː ɨ̃ ɨ̃ː ɨ̥ ɰ ɲ ɾ ʃ ʊ
achi1257,a ai ã ãi b c d e ẽ f h i iə ĩ ĩə j k l m n o oi õ p r s t u ui uə ũ ũə w ŋ ɔ ɔi ɔə ɔ̃ ə əi ə̃ ɛ ɛə ɛ̃ ɛ̃ə ɟ ɡ ɯ ɯə ɯ̃ ɯ̃ə ɲ ʃ ʌ ʌi ʌə ʌ̃ ʔ
anti1245,a ai aː ã b c d dr d̠ʒ e ẽ f h i ia iː ĩ j j̃ k l m n o ou õ p r s t tr t̠ʃ u ua uː ũ v w z ŋ ə ɟ ɡ ʃ ʒ
akla1241,a b d h i j k l m n p r s t u w ŋ ɡ ɣ ʔ
arhu1242,N a b d d̠ʒ e ei h i ia iɨ k m n o ou p s t t̠ʃ u ua ue ui uə uɨ z ə ɡ ɨ ɾ ʔ β
karo1306,a ã b bm c cː c̚ ç dn e ẽ h i ĩ j j̃ k kː k̚ m mb n nd o õ p pː p̚ t tː t̚ u w w̃ ŋ ŋɡ ɔ ə ɛ ɡ ɡŋ ɣ ɨ ɾ ɾ̃ ʔ ˦ ˧ ˨ β
liby1240,a ai au b d dˠ d̪ e eu f h i j k l l̪ l̪ˠ l̪̥ m mˠ n n̪ o q r sˠ s̪ t tˠ t̪ u ui v w zˠ z̪ æ æi æu ð ðˠ ħ ɛ ɡ ɪ ɪi ɱ ɱˠ ɾ ɾ̪ ɾ̪ˠ ʁ ʃ ʊ ʊu ʒ ʔ ʕ θ χ
